terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-on,84,1249867381676075715,0.70833,215,0,0,210,15,0.4,0.56671,0.16671,0.44,0.7204,0.2804,0.48,0.6715,0.1915,0.52,0.56603,0.04603,0.56,0.60471,0.04471,0.6,0.66894,0.06894,0.56667,0.34958,-0.21708,0.53333,0.32521,-0.20813,0.5,0.44053,-0.05947,0.46667,0.40747,-0.0592,0.43333,0.47625,0.04291
flat,contest-on,85,6702011530889006745,0.875,33,0,0,221,15,0.4,0.49083,0.09083,0.44,0.62063,0.18063,0.48,0.59762,0.11762,0.52,0.67437,0.15437,0.56,0.67625,0.11625,0.6,0.74222,0.14222,0.56667,0.38214,-0.18452,0.53333,0.42299,-0.11035,0.5,0.45461,-0.04539,0.46667,0.43216,-0.0345,0.43333,0.48202,0.04869
flat,contest-on,86,11940759007153076831,0.875,111,0,0,202,11,0.4,0.46923,0.06923,0.44,0.42261,-0.01739,0.48,0.37004,-0.10996,0.52,0.45275,-0.06725,0.56,0.56182,0.00182,0.6,0.49719,-0.10281,0.56667,0.57331,0.00664,0.53333,0.62617,0.09284,0.5,0.51881,0.01881,0.46667,0.52191,0.05525,0.43333,0.56852,0.13519
flat,contest-on,87,14224608624944768315,0.08333,30,0,0,148,8,0.4,0.41068,0.01068,0.44,0.42537,-0.01463,0.48,0.41238,-0.06762,0.52,0.57774,0.05774,0.56,0.53167,-0.02833,0.6,0.56841,-0.03159,0.56667,0.71148,0.14481,0.53333,0.74781,0.21448,0.5,0.28332,-0.21668,0.46667,0.3148,-0.15187,0.43333,0.49028,0.05695
flat,contest-on,88,10849811451874385078,0.79167,77,0,0,216,14,0.4,0.49311,0.09311,0.44,0.55337,0.11337,0.48,0.5546,0.0746,0.52,0.63392,0.11392,0.56,0.6342,0.0742,0.6,0.645,0.045,0.56667,0.60232,0.03565,0.53333,0.44119,-0.09214,0.5,0.47825,-0.02175,0.46667,0.31162,-0.15505,0.43333,0.31352,-0.11981
flat,contest-on,89,3990052798072725425,0.83333,114,0,0,217,13,0.4,0.41503,0.01503,0.44,0.43216,-0.00784,0.48,0.48697,0.00697,0.52,0.48938,-0.03062,0.56,0.57231,0.01231,0.6,0.6049,0.0049,0.56667,0.59099,0.02432,0.53333,0.6794,0.14607,0.5,0.50611,0.00611,0.46667,0.56847,0.10181,0.43333,0.50281,0.06948
flat,contest-on,90,1317207734258541059,0.95833,63,0,0,225,16,0.4,0.61356,0.21356,0.44,0.63891,0.19891,0.48,0.55977,0.07977,0.52,0.51055,-0.00945,0.56,0.67906,0.11906,0.6,0.79091,0.19091,0.56667,0.3378,-0.22886,0.53333,0.36116,-0.17217,0.5,0.40853,-0.09147,0.46667,0.511,0.04434,0.43333,0.45207,0.01874
flat,contest-on,91,7095846260809303507,1,92,0,0,236,12,0.4,0.45119,0.05119,0.44,0.37754,-0.06246,0.48,0.52646,0.04646,0.52,0.48152,-0.03848,0.56,0.57083,0.01083,0.6,0.69898,0.09898,0.56667,0.64448,0.07782,0.53333,0.62796,0.09462,0.5,0.44275,-0.05725,0.46667,0.30087,-0.16579,0.43333,0.41522,-0.01811
flat,contest-on,92,9170283555158288935,0.75,95,0,0,226,13,0.4,0.40231,0.00231,0.44,0.56624,0.12624,0.48,0.61602,0.13602,0.52,0.55164,0.03164,0.56,0.54205,-0.01795,0.6,0.77883,0.17883,0.56667,0.50323,-0.06344,0.53333,0.60103,0.0677,0.5,0.38121,-0.11879,0.46667,0.37605,-0.09062,0.43333,0.40975,-0.02358
flat,contest-on,93,7762468275118155895,0.95833,20,0,0,216,14,0.4,0.46611,0.06611,0.44,0.5517,0.1117,0.48,0.48017,0.00017,0.52,0.64844,0.12844,0.56,0.65495,0.09495,0.6,0.67296,0.07296,0.56667,0.33889,-0.22778,0.53333,0.34913,-0.1842,0.5,0.40718,-0.09282,0.46667,0.32454,-0.14213,0.43333,0.43034,-0.003
flat,contest-on,94,1096455949924748687,0.25,101,0,0,159,9,0.4,0.38007,-0.01993,0.44,0.3782,-0.0618,0.48,0.54062,0.06062,0.52,0.53826,0.01826,0.56,0.53758,-0.02242,0.6,0.62419,0.02419,0.56667,0.57673,0.01006,0.53333,0.52005,-0.01328,0.5,0.68752,0.18752,0.46667,0.35159,-0.11508,0.43333,0.34045,-0.09289
flat,contest-on,95,1309239925506257953,0.875,130,0,0,227,15,0.4,0.44941,0.04941,0.44,0.52816,0.08816,0.48,0.57422,0.09422,0.52,0.71748,0.19748,0.56,0.65776,0.09776,0.6,0.82069,0.22069,0.56667,0.30993,-0.25674,0.53333,0.42476,-0.10858,0.5,0.40291,-0.09709,0.46667,0.4387,-0.02797,0.43333,0.35751,-0.07582
flat,contest-on,96,14843691281402160565,0.91667,1,0,0,203,12,0.4,0.45934,0.05934,0.44,0.53766,0.09766,0.48,0.4457,-0.0343,0.52,0.47829,-0.04171,0.56,0.53373,-0.02627,0.6,0.62983,0.02983,0.56667,0.52265,-0.04402,0.53333,0.60804,0.07471,0.5,0.44158,-0.05842,0.46667,0.38128,-0.08539,0.43333,0.34624,-0.08709
flat,contest-on,97,1680193267388716485,0.95833,60,0,0,214,13,0.4,0.4066,0.0066,0.44,0.43943,-0.00057,0.48,0.48084,0.00084,0.52,0.51901,-0.00099,0.56,0.65341,0.09341,0.6,0.67626,0.07626,0.56667,0.57113,0.00446,0.53333,0.37544,-0.15789,0.5,0.38596,-0.11404,0.46667,0.40343,-0.06323,0.43333,0.34827,-0.08507
flat,contest-on,98,291586319410795547,0.375,137,0,0,206,18,0.4,0.59733,0.19733,0.44,0.61044,0.17044,0.48,0.60299,0.12299,0.52,0.54073,0.02073,0.56,0.52699,-0.03301,0.6,0.63057,0.03057,0.56667,0.5469,-0.01977,0.53333,0.65222,0.11889,0.5,0.36736,-0.13264,0.46667,0.34818,-0.11849,0.43333,0.38875,-0.04458
flat,contest-on,99,14946936263476271014,0.70833,119,0,0,196,13,0.4,0.3981,-0.0019,0.44,0.58008,0.14008,0.48,0.56667,0.08667,0.52,0.5651,0.0451,0.56,0.52778,-0.03222,0.6,0.62402,0.02402,0.56667,0.50809,-0.05858,0.53333,0.65328,0.11995,0.5,0.33726,-0.16274,0.46667,0.46935,0.00268,0.43333,0.37493,-0.0584
flat,contest-on,100,11433231687411678974,0.91667,51,0,0,200,14,0.4,0.52067,0.12067,0.44,0.64306,0.20306,0.48,0.69108,0.21108,0.52,0.60079,0.08079,0.56,0.68961,0.12961,0.6,0.71715,0.11715,0.56667,0.36016,-0.20651,0.53333,0.29192,-0.24142,0.5,0.37822,-0.12178,0.46667,0.45712,-0.00955,0.43333,0.32674,-0.1066
flat,contest-on,101,5400337608784658792,0.83333,124,0,0,219,15,0.4,0.61369,0.21369,0.44,0.49112,0.05112,0.48,0.60955,0.12955,0.52,0.59715,0.07715,0.56,0.58585,0.02585,0.6,0.66876,0.06876,0.56667,0.60186,0.0352,0.53333,0.25264,-0.28069,0.5,0.32475,-0.17525,0.46667,0.34537,-0.12129,0.43333,0.36861,-0.06473
terrain,contest-off,42,11931304813082950328,0.58333,168,0,0,219,13,0.4,0.37637,-0.02363,0.44,0.54222,0.10222,0.48,0.55502,0.07502,0.52,0.55098,0.03098,0.56,0.62652,0.06652,0.6,0.71024,0.11024,0.56667,0.59601,0.02935,0.53333,0.35624,-0.1771,0.5,0.48999,-0.01001,0.46667,0.43924,-0.02743,0.43333,0.56092,0.12759
terrain,contest-off,43,16044586043354031634,0.83333,158,0,0,249,16,0.4,0.60461,0.20461,0.44,0.6158,0.1758,0.48,0.5991,0.1191,0.52,0.60576,0.08576,0.56,0.63434,0.07434,0.6,0.78,0.18,0.56667,0.66431,0.09764,0.53333,0.27319,-0.26014,0.5,0.4112,-0.0888,0.46667,0.38983,-0.07683,0.43333,0.49658,0.06325
terrain,contest-off,44,6526934393837902777,0.875,34,0,0,212,14,0.4,0.4773,0.0773,0.44,0.52058,0.08058,0.48,0.49461,0.01461,0.52,0.53344,0.01344,0.56,0.69662,0.13662,0.6,0.7137,0.1137,0.56667,0.4608,-0.10587,0.53333,0.33456,-0.19877,0.5,0.44804,-0.05196,0.46667,0.35957,-0.1071,0.43333,0.32724,-0.10609
terrain,contest-off,45,7463588143576109797,0.54167,87,0,0,217,12,0.4,0.50912,0.10912,0.44,0.47869,0.03869,0.48,0.48705,0.00705,0.52,0.64516,0.12516,0.56,0.61579,0.05579,0.6,0.6465,0.0465,0.56667,0.58407,0.0174,0.53333,0.45439,-0.07894,0.5,0.35706,-0.14294,0.46667,0.38768,-0.07898,0.43333,0.44132,0.00798
terrain,contest-off,46,14716059715025764931,0.41667,60,0,0,186,10,0.4,0.31657,-0.08343,0.44,0.44051,0.00051,0.48,0.42027,-0.05973,0.52,0.48523,-0.03477,0.56,0.54456,-0.01544,0.6,0.61806,0.01806,0.56667,0.47793,-0.08873,0.53333,0.60279,0.06946,0.5,0.56511,0.06511,0.46667,0.50223,0.03556,0.43333,0.33258,-0.10075
terrain,contest-off,47,18366784313081843457,0.70833,168,0,0,228,13,0.4,0.42748,0.02748,0.44,0.49417,0.05417,0.48,0.47236,-0.00764,0.52,0.49494,-0.02506,0.56,0.51488,-0.04512,0.6,0.65928,0.05928,0.56667,0.71378,0.14711,0.53333,0.63773,0.1044,0.5,0.64921,0.14921,0.46667,0.21277,-0.2539,0.43333,0.32765,-0.10568
terrain,contest-off,48,11692186311051649827,0.125,7,0,0,159,13,0.4,0.42206,0.02206,0.44,0.45143,0.01143,0.48,0.60868,0.12868,0.52,0.57782,0.05782,0.56,0.73375,0.17375,0.6,0.68607,0.08607,0.56667,0.8886,0.32193,0.53333,0.19838,-0.33496,0.5,0.355,-0.145,0.46667,0.36543,-0.10123,0.43333,0.34107,-0.09226
terrain,contest-off,49,8231153351556976417,0.08333,3,0,0,184,12,0.4,0.41537,0.01537,0.44,0.65117,0.21117,0.48,0.74772,0.26772,0.52,0.49873,-0.02127,0.56,0.53245,-0.02755,0.6,0.68761,0.08761,0.56667,0.63799,0.07132,0.53333,0.51292,-0.02041,0.5,0.2673,-0.2327,0.46667,0.44045,-0.02621,0.43333,0.46144,0.02811
terrain,contest-off,50,11474347142251862695,0.91667,130,0,0,246,16,0.4,0.60336,0.20336,0.44,0.5689,0.1289,0.48,0.5101,0.0301,0.52,0.66833,0.14833,0.56,0.69415,0.13415,0.6,0.69338,0.09338,0.56667,0.57212,0.00545,0.53333,0.34421,-0.18912,0.5,0.30469,-0.19531,0.46667,0.37733,-0.08934,0.43333,0.47109,0.03776
terrain,contest-off,51,857840859353608766,0.83333,125,0,0,184,15,0.4,0.43159,0.03159,0.44,0.54903,0.10903,0.48,0.52121,0.04121,0.52,0.55626,0.03626,0.56,0.51567,-0.04433,0.6,0.58301,-0.01699,0.56667,0.67892,0.11225,0.53333,0.4862,-0.04714,0.5,0.5988,0.0988,0.46667,0.302,-0.16466,0.43333,0.50507,0.07174
terrain,contest-off,52,17950050650170599079,0.25,3,0,0,175,14,0.4,0.48114,0.08114,0.44,0.4568,0.0168,0.48,0.52047,0.04047,0.52,0.58812,0.06812,0.56,0.58509,0.02509,0.6,0.80771,0.20771,0.56667,0.73963,0.17296,0.53333,0.24849,-0.28484,0.5,0.45697,-0.04303,0.46667,0.45518,-0.01149,0.43333,0.49658,0.06325
terrain,contest-off,53,2101085645962634722,0.45833,123,0,0,183,13,0.4,0.43621,0.03621,0.44,0.4461,0.0061,0.48,0.32156,-0.15844,0.52,0.50614,-0.01386,0.56,0.57538,0.01538,0.6,0.6707,0.0707,0.56667,0.49835,-0.06832,0.53333,0.71952,0.18619,0.5,0.62533,0.12533,0.46667,0.37083,-0.09584,0.43333,0.40022,-0.03312
terrain,contest-off,54,196037760564998166,0.83333,163,0,0,225,13,0.4,0.42984,0.02984,0.44,0.40433,-0.03567,0.48,0.49799,0.01799,0.52,0.57935,0.05935,0.56,0.45718,-0.10282,0.6,0.6661,0.0661,0.56667,0.62358,0.05691,0.53333,0.6232,0.08987,0.5,0.51916,0.01916,0.46667,0.43494,-0.03172,0.43333,0.38254,-0.05079
terrain,contest-off,55,12982661794487700079,0.95833,15,0,0,220,13,0.4,0.34765,-0.05235,0.44,0.37511,-0.06489,0.48,0.45385,-0.02615,0.52,0.46911,-0.05089,0.56,0.51486,-0.04514,0.6,0.66501,0.06501,0.56667,0.49677,-0.0699,0.53333,0.63136,0.09802,0.5,0.66325,0.16325,0.46667,0.69692,0.23025,0.43333,0.31173,-0.12161
terrain,contest-off,56,12978171269250226809,0.875,148,0,0,207,14,0.4,0.49293,0.09293,0.44,0.55978,0.11978,0.48,0.59572,0.11572,0.52,0.61446,0.09446,0.56,0.67014,0.11014,0.6,0.73496,0.13496,0.56667,0.38408,-0.18258,0.53333,0.47219,-0.06115,0.5,0.32666,-0.17334,0.46667,0.48566,0.01899,0.43333,0.38202,-0.05132
terrain,contest-off,57,10732419532549061166,0.70833,159,0,0,218,14,0.4,0.45864,0.05864,0.44,0.39161,-0.04839,0.48,0.39434,-0.08566,0.52,0.51793,-0.00207,0.56,0.44688,-0.11312,0.6,0.58228,-0.01772,0.56667,0.51494,-0.05173,0.53333,0.76373,0.2304,0.5,0.60537,0.10537,0.46667,0.29202,-0.17465,0.43333,0.43782,0.00448
terrain,contest-off,58,2407745914188775006,0.79167,94,0,0,220,13,0.4,0.48195,0.08195,0.44,0.43378,-0.00622,0.48,0.45241,-0.02759,0.52,0.60578,0.08578,0.56,0.54051,-0.01949,0.6,0.7463,0.1463,0.56667,0.52841,-0.03826,0.53333,0.61093,0.0776,0.5,0.69532,0.19532,0.46667,0.35996,-0.10671,0.43333,0.25499,-0.17834
terrain,contest-off,59,602799310114120776,0.875,84,0,0,226,17,0.4,0.55422,0.15422,0.44,0.70196,0.26196,0.48,0.5974,0.1174,0.52,0.56036,0.04036,0.56,0.68566,0.12566,0.6,0.69599,0.09599,0.56667,0.40798,-0.15869,0.53333,0.24669,-0.28664,0.5,0.38647,-0.11353,0.46667,0.48739,0.02073,0.43333,0.48588,0.05255
terrain,contest-off,60,7657398478945276193,0.91667,120,0,0,231,16,0.4,0.51643,0.11643,0.44,0.50083,0.06083,0.48,0.61274,0.13274,0.52,0.58218,0.06218,0.56,0.6131,0.0531,0.6,0.67103,0.07103,0.56667,0.57939,0.01272,0.53333,0.34894,-0.1844,0.5,0.24142,-0.25858,0.46667,0.39769,-0.06897,0.43333,0.43199,-0.00134
terrain,contest-off,61,11367063287199266759,0.66667,144,0,0,209,12,0.4,0.32752,-0.07248,0.44,0.4198,-0.0202,0.48,0.50254,0.02254,0.52,0.44389,-0.07611,0.56,0.55109,-0.00891,0.6,0.59446,-0.00554,0.56667,0.56367,-0.00299,0.53333,0.6178,0.08447,0.5,0.69952,0.19952,0.46667,0.57301,0.10635,0.43333,0.27659,-0.15675
terrain,contest-off,62,13335843421076431061,1,0,1,0,228,12,0.4,0.45489,0.05489,0.44,0.53331,0.09331,0.48,0.52079,0.04079,0.52,0.50739,-0.01261,0.56,0.61902,0.05902,0.6,0.68799,0.08799,0.56667,0.42877,-0.1379,0.53333,0.49327,-0.04006,0.5,0.42107,-0.07893,0.46667,0.42918,-0.03749,0.43333,0.37158,-0.06175
terrain,contest-off,63,4928064345575120181,0.33333,47,0,0,171,10,0.4,0.37395,-0.02605,0.44,0.43102,-0.00898,0.48,0.42123,-0.05877,0.52,0.5469,0.0269,0.56,0.61725,0.05725,0.6,0.57053,-0.02947,0.56667,0.6989,0.13223,0.53333,0.65617,0.12284,0.5,0.5474,0.0474,0.46667,0.42143,-0.04523,0.43333,0.27724,-0.15609
terrain,contest-off,64,5711527579507067655,0.45833,102,0,0,195,11,0.4,0.35921,-0.04079,0.44,0.46259,0.02259,0.48,0.43802,-0.04198,0.52,0.60239,0.08239,0.56,0.6106,0.0506,0.6,0.57959,-0.02041,0.56667,0.73758,0.17092,0.53333,0.48413,-0.04921,0.5,0.43475,-0.06525,0.46667,0.44307,-0.0236,0.43333,0.43208,-0.00126
terrain,contest-off,65,1702902841986245315,0.91667,141,0,0,239,15,0.4,0.49951,0.09951,0.44,0.42299,-0.01701,0.48,0.38445,-0.09555,0.52,0.47321,-0.04679,0.56,0.58804,0.02804,0.6,0.67086,0.07086,0.56667,0.45356,-0.11311,0.53333,0.43143,-0.1019,0.5,0.49389,-0.00611,0.46667,0.57523,0.10856,0.43333,0.34672,-0.08661
terrain,contest-off,66,6027175532496451506,0.08333,19,0,0,193,9,0.4,0.42568,0.02568,0.44,0.37729,-0.06271,0.48,0.39439,-0.08561,0.52,0.51564,-0.00436,0.56,0.61598,0.05598,0.6,0.7658,0.1658,0.56667,0.74212,0.17545,0.53333,0.74677,0.21343,0.5,0.28333,-0.21667,0.46667,0.32145,-0.14522,0.43333,0.44478,0.01145
terrain,contest-off,67,2995916147961460526,0.54167,169,0,0,198,17,0.4,0.6222,0.2222,0.44,0.53591,0.09591,0.48,0.54101,0.06101,0.52,0.66919,0.14919,0.56,0.67818,0.11818,0.6,0.76638,0.16638,0.56667,0.43367,-0.133,0.53333,0.36103,-0.17231,0.5,0.3847,-0.1153,0.46667,0.37982,-0.08684,0.43333,0.43928,0.00595
terrain,contest-off,68,9389987557116870413,0.95833,47,0,0,242,15,0.4,0.42147,0.02147,0.44,0.46349,0.02349,0.48,0.63933,0.15933,0.52,0.81069,0.29069,0.56,0.58256,0.02256,0.6,0.71355,0.11355,0.56667,0.32848,-0.23819,0.53333,0.35256,-0.18077,0.5,0.30838,-0.19162,0.46667,0.44028,-0.02638,0.43333,0.46701,0.03368
terrain,contest-off,69,2457492614313933428,0.29167,81,0,0,202,12,0.4,0.32785,-0.07215,0.44,0.46914,0.02914,0.48,0.47838,-0.00162,0.52,0.58897,0.06897,0.56,0.57986,0.01986,0.6,0.63151,0.03151,0.56667,0.32356,-0.24311,0.53333,0.48951,-0.04383,0.5,0.48314,-0.01686,0.46667,0.39465,-0.07202,0.43333,0.56583,0.13249
terrain,contest-off,70,6418083761333783792,0.29167,78,0,0,161,9,0.4,0.25504,-0.14496,0.44,0.324,-0.116,0.48,0.33512,-0.14488,0.52,0.449,-0.071,0.56,0.49612,-0.06388,0.6,0.50133,-0.09867,0.56667,0.54703,-0.01964,0.53333,0.61965,0.08632,0.5,0.64291,0.14291,0.46667,0.64988,0.18321,0.43333,0.71857,0.28524
terrain,contest-off,71,11381077218799775781,0.75,163,0,0,230,15,0.4,0.44323,0.04323,0.44,0.50839,0.06839,0.48,0.50365,0.02365,0.52,0.53994,0.01994,0.56,0.58763,0.02763,0.6,0.72845,0.12845,0.56667,0.65475,0.08809,0.53333,0.69735,0.16401,0.5,0.08482,-0.41518,0.46667,0.27677,-0.18989,0.43333,0.28022,-0.15311
terrain,contest-off,72,6902194874494001787,0.625,189,0,0,208,15,0.4,0.49468,0.09468,0.44,0.42859,-0.01141,0.48,0.55273,0.07273,0.52,0.56736,0.04736,0.56,0.58455,0.02455,0.6,0.6948,0.0948,0.56667,0.43022,-0.13645,0.53333,0.38375,-0.14958,0.5,0.53412,0.03412,0.46667,0.51965,0.05299,0.43333,0.40896,-0.02437
terrain,contest-off,73,2742900093835853591,0.95833,126,0,0,238,15,0.4,0.57798,0.17798,0.44,0.48629,0.04629,0.48,0.65077,0.17077,0.52,0.48724,-0.03276,0.56,0.62891,0.06891,0.6,0.73061,0.13061,0.56667,0.51066,-0.056,0.53333,0.54223,0.0089,0.5,0.50665,0.00665,0.46667,0.39101,-0.07566,0.43333,0.40859,-0.02474
terrain,contest-off,74,8885575618880587797,0.33333,159,0,0,186,11,0.4,0.38274,-0.01726,0.44,0.34961,-0.09039,0.48,0.46641,-0.01359,0.52,0.5116,-0.0084,0.56,0.49574,-0.06426,0.6,0.4906,-0.1094,0.56667,0.57596,0.00929,0.53333,0.58901,0.05567,0.5,0.68152,0.18152,0.46667,0.34135,-0.12532,0.43333,0.33839,-0.09494
terrain,contest-off,75,18028856581151065121,0.5,117,0,0,202,12,0.4,0.5073,0.1073,0.44,0.4827,0.0427,0.48,0.64989,0.16989,0.52,0.65807,0.13807,0.56,0.49402,-0.06598,0.6,0.67992,0.07992,0.56667,0.49377,-0.07289,0.53333,0.41331,-0.12002,0.5,0.35887,-0.14113,0.46667,0.37786,-0.08881,0.43333,0.3898,-0.04353
terrain,contest-off,76,18275887318375713158,0.75,141,0,0,214,15,0.4,0.4444,0.0444,0.44,0.65832,0.21832,0.48,0.48416,0.00416,0.52,0.58233,0.06233,0.56,0.57659,0.01659,0.6,0.63267,0.03267,0.56667,0.29263,-0.27404,0.53333,0.21882,-0.31451,0.5,0.34583,-0.15417,0.46667,0.36995,-0.09671,0.43333,0.42804,-0.00529
terrain,contest-off,77,13010194969808925178,1,79,0,0,241,12,0.4,0.37693,-0.02307,0.44,0.49549,0.05549,0.48,0.38261,-0.09739,0.52,0.50462,-0.01538,0.56,0.50904,-0.05096,0.6,0.71662,0.11662,0.56667,0.63894,0.07227,0.53333,0.54856,0.01523,0.5,0.62305,0.12305,0.46667,0.26404,-0.20263,0.43333,0.39288,-0.04046
terrain,contest-off,78,16884543857470618508,0.875,92,0,0,251,16,0.4,0.46594,0.06594,0.44,0.48064,0.04064,0.48,0.58955,0.10955,0.52,0.74245,0.22245,0.56,0.70539,0.14539,0.6,0.77552,0.17552,0.56667,0.29759,-0.26908,0.53333,0.29289,-0.24044,0.5,0.48115,-0.01885,0.46667,0.50534,0.03867,0.43333,0.38744,-0.04589
terrain,contest-off,79,5317180378738492884,0,1,0,1,167,0,0.4,,,0.44,,,0.48,,,0.52,,,0.56,,,0.6,,,0.56667,,,0.53333,,,0.5,,,0.46667,,,0.43333,,
terrain,contest-off,80,13627591875868068867,0.08333,16,0,0,193,11,0.4,0.46875,0.06875,0.44,0.5358,0.0958,0.48,0.49251,0.01251,0.52,0.75115,0.23115,0.56,0.56334,0.00334,0.6,0.82507,0.22507,0.56667,0.4067,-0.15996,0.53333,0.37449,-0.15884,0.5,0.31843,-0.18157,0.46667,0.43112,-0.03554,0.43333,0.48077,0.04743
terrain,contest-off,81,4604972206429337194,0.16667,40,0,0,204,10,0.4,0.45471,0.05471,0.44,0.47413,0.03413,0.48,0.33686,-0.14314,0.52,0.41237,-0.10763,0.56,0.63639,0.07639,0.6,0.68981,0.08981,0.56667,0.80196,0.23529,0.53333,0.37538,-0.15796,0.5,0.45192,-0.04808,0.46667,0.21154,-0.25513,0.43333,0.44617,0.01284
terrain,contest-off,82,4256090904025789068,0.95833,0,1,0,211,12,0.4,0.43032,0.03032,0.44,0.55568,0.11568,0.48,0.5265,0.0465,0.52,0.48545,-0.03455,0.56,0.60181,0.04181,0.6,0.65179,0.05179,0.56667,0.44967,-0.117,0.53333,0.4661,-0.06723,0.5,0.50358,0.00358,0.46667,0.42175,-0.04492,0.43333,0.471,0.03767
terrain,contest-off,83,13959319255547575603,0.83333,134,0,0,235,18,0.4,0.48,0.08,0.44,0.51597,0.07597,0.48,0.594,0.114,0.52,0.55889,0.03889,0.56,0.64735,0.08735,0.6,0.83265,0.23265,0.56667,0.6754,0.10873,0.53333,0.38786,-0.14548,0.5,0.42673,-0.07327,0.46667,0.33098,-0.13569,0.43333,0.57995,0.14662
terrain,contest-off,84,2867220924145239904,0.79167,174,0,0,226,14,0.4,0.40144,0.00144,0.44,0.5189,0.0789,0.48,0.52427,0.04427,0.52,0.48116,-0.03884,0.56,0.59422,0.03422,0.6,0.72168,0.12168,0.56667,0.51945,-0.04721,0.53333,0.60851,0.07518,0.5,0.48529,-0.01471,0.46667,0.33265,-0.13401,0.43333,0.57434,0.141
terrain,contest-off,85,11041095456510480921,0.875,67,0,0,214,12,0.4,0.3427,-0.0573,0.44,0.44036,0.00036,0.48,0.43657,-0.04343,0.52,0.52778,0.00778,0.56,0.54363,-0.01637,0.6,0.59619,-0.00381,0.56667,0.70139,0.13472,0.53333,0.70771,0.17438,0.5,0.46099,-0.03901,0.46667,0.55021,0.08355,0.43333,0.36247,-0.07086
terrain,contest-off,86,15227373173883500387,0.79167,133,0,0,230,15,0.4,0.49999,0.09999,0.44,0.43705,-0.00295,0.48,0.4776,-0.0024,0.52,0.45076,-0.06924,0.56,0.5049,-0.0551,0.6,0.60159,0.00159,0.56667,0.65748,0.09081,0.53333,0.60842,0.07509,0.5,0.40517,-0.09483,0.46667,0.37917,-0.0875,0.43333,0.39744,-0.0359
terrain,contest-off,87,4660568216383386202,0.79167,128,0,0,215,13,0.4,0.4706,0.0706,0.44,0.5212,0.0812,0.48,0.43343,-0.04657,0.52,0.56275,0.04275,0.56,0.71782,0.15782,0.6,0.63444,0.03444,0.56667,0.66288,0.09621,0.53333,0.43387,-0.09946,0.5,0.55586,0.05586,0.46667,0.33152,-0.13515,0.43333,0.37802,-0.05531
terrain,contest-off,88,11007668999498197003,0.83333,106,0,0,231,15,0.4,0.47446,0.07446,0.44,0.51919,0.07919,0.48,0.5943,0.1143,0.52,0.65434,0.13434,0.56,0.63481,0.07481,0.6,0.66124,0.06124,0.56667,0.64755,0.08088,0.53333,0.28369,-0.24965,0.5,0.37274,-0.12726,0.46667,0.51069,0.04403,0.43333,0.42846,-0.00487
terrain,contest-off,89,3754197525901616844,0.91667,99,0,0,240,18,0.4,0.5228,0.1228,0.44,0.5224,0.0824,0.48,0.56659,0.08659,0.52,0.53337,0.01337,0.56,0.58697,0.02696,0.6,0.66672,0.06672,0.56667,0.5029,-0.06377,0.53333,0.42027,-0.11306,0.5,0.46851,-0.03149,0.46667,0.4587,-0.00797,0.43333,0.49572,0.06239
terrain,contest-off,90,15688234660977084036,0.95833,7,0,0,224,13,0.4,0.41712,0.01712,0.44,0.56522,0.12522,0.48,0.49196,0.01196,0.52,0.40261,-0.11739,0.56,0.66293,0.10293,0.6,0.68507,0.08507,0.56667,0.46616,-0.10051,0.53333,0.4421,-0.09124,0.5,0.41903,-0.08097,0.46667,0.35926,-0.10741,0.43333,0.29243,-0.14091
terrain,contest-off,91,15905994037775622806,0.83333,138,0,0,240,17,0.4,0.44099,0.04099,0.44,0.50317,0.06317,0.48,0.50078,0.02078,0.52,0.61753,0.09753,0.56,0.54765,-0.01235,0.6,0.66842,0.06842,0.56667,0.50834,-0.05833,0.53333,0.47365,-0.05968,0.5,0.43084,-0.06916,0.46667,0.60286,0.13619,0.43333,0.39223,-0.0411
terrain,contest-off,92,11698853022293402496,0.875,138,0,0,207,17,0.4,0.44861,0.04861,0.44,0.56688,0.12688,0.48,0.55194,0.07194,0.52,0.69311,0.17311,0.56,0.61947,0.05947,0.6,0.69824,0.09824,0.56667,0.44253,-0.12414,0.53333,0.31778,-0.21555,0.5,0.39922,-0.10078,0.46667,0.42148,-0.04519,0.43333,0.46622,0.03289
terrain,contest-off,93,6265376069028772560,1,50,0,0,230,13,0.4,0.37703,-0.02297,0.44,0.41451,-0.02549,0.48,0.49792,0.01792,0.52,0.40946,-0.11054,0.56,0.58142,0.02142,0.6,0.67271,0.07271,0.56667,0.62881,0.06215,0.53333,0.61166,0.07833,0.5,0.53545,0.03545,0.46667,0.45184,-0.01483,0.43333,0.36122,-0.07211
